id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count,label
5163183,0.0,"The people that use them pay for maintenance, among other things. Go look up where most are located, the government doesn't maintain them now.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-22 01:26:31.927024+00,54,5162808.0,327922,approved,1,0,0,2,0,0.0,0,4,False
796393,0.0,"Another victim article designed to attract sympathy to an organization supporting an irrational superstitious fundamentalist belief system which promotes misogyny and intolerance.
The Globe would never publish an article from a fundamentalist Christian sect. So why does it publish one from this superstition?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-05 23:14:52.114024+00,54,,160286,approved,1,0,2,73,16,0.0,10,4,False
1041242,0.2,Wasilla did it right when they built Menard Center with a lot of land around. Everyone shopping in Wasilla paid a tax to have this built. They also let seniors in to walk weekdays am. Hard to believe Wasilla did something smart.,0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-24 20:26:16.372239+00,21,1039326.0,314670,approved,0,0,0,3,0,0.0,0,5,False
5011843,0.9,"ScottyKnpws2,

  Please don't be stupid.
  Please read with an open mind.  I only wrote two sentences to keep my points simple and straightforward.
  Why are you so uncomprehending ?
  I said the hippies of the 60's and 70's were like today's Netherlanders, social democratic, progressive and ahead of their time, in the 60's and 70's.
   What the boomer generation is now, and has been since since around 1984, is an entirely different egregious kettle of fascists who like to believe they're ""liberal"".",0.0,0.1,0.0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-16 14:10:54.052203+00,54,5011737.0,319659,approved,0,0,0,1,2,0.0,0,10,True
6035208,0.0,Failed on medical reform so now you are going for tax reform?  What a joke.  Don't pass anything until the Donald releases his tax returns.  Come on Donald do what you said you would do and release your tax returns.  We want to see if you will still pay taxes if so called tax reform is passed.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-27 16:20:49.238795+00,55,,382394,approved,0,0,0,0,0,0.0,4,4,False
522684,0.0,"Now, now.....be careful there.  People in glass houses, you know.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-12 00:56:43.515342+00,53,522172.0,148116,approved,0,0,0,2,0,0.0,0,4,False
6095327,0.6,"I'm beginning to think this is literally a crypto-genocide being perpetuated, as in, they know what they do and they do it willfully. It's time to react as if this is the attack upon Earth and all humanity that it always was. It's evil walking the face of the planet, and we all bear witness. These demons need to be sent back to hell, forever.",0.0,0.3,0.1,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06 14:47:33.607640+00,102,,385972,approved,0,0,0,1,0,0.0,0,10,True
703517,0.7125,"Toronto and OntariOWE is a cesspool, the tax base is gone and the size and cost of government is out of control. the government have become parasites stealing the peoples wealth while making life miserable on the people trying to get ahead. John Tory is a scumbag, I hope someone runs and beats him.",0.125,0.3625,0.05,0.6875,0.375,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-13 17:13:49.073290+00,54,,156304,approved,0,0,0,3,0,0.0125,0,80,True
5891340,0.6,"South Africa ought to play a more proactive role in addressing this escalating crisis? lol

You do realize who you're expecting this from? The same government that don't know it's elbow from their ass, that can't even manage a shebeen properly. Rape and murder capital of the world, low intensity war zone of it's own. And you expect this government to try and fix someone else's problems when it's a total failure. Poster child of the left...Well I can guess you can dream on...",0.0,0.2,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-03 17:58:12.483044+00,100,,373788,approved,0,0,0,0,0,0.6,0,10,True
5159684,0.7,"Surely the way that the ANC sees the function of parliament makes the institution redundant.  Their MPs do not hold the executive to account and merely act in a rubber stamping function. They do nothing to curb executive excesses, corruption or stupidity and most draw excessive salaries for sitting on their padded benches eating, catcalling, falling asleep or shopping at the Waterfront. 

MPs must be made accountable to the voters Westminster style, then we will see proper parliamentry function.",0.1,0.0,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-21 10:23:29.562278+00,100,,328510,approved,0,0,1,3,0,0.0,0,10,True
5478082,0.6351351351351351,"Who cares what you don't want people to buy with their Oregon food card. Nobody cares about your mental hang-ups or your weird desire to regulate what people put in their shopping carts. Maybe young people don't want to pay into the social security fund so assholes like you can have security in old age. 
You're just a petty, self-righteous, greedy, Republican who thinks he's in a position to judge everybody else, in a position to deny his fellow citizens their rights, in a position to make decisions about people's private lives. You're like Trump--somebody who thinks he can go around grabbing people by their privates--a disgusting, perverted lout who forces himself on people.",0.027027027027027,0.1756756756756756,0.027027027027027,0.6216216216216216,0.0135135135135135,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-26 14:24:40.798868+00,13,5476176.0,347162,approved,0,0,0,0,0,0.0675675675675675,0,74,True
912046,0.0,There no new pipelines without a carbon tax. Whoever wins the next election will end up accepting the carbon tax and expanding it. You may as well get out of your world of alternative facts and move on.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-28 14:51:22.029357+00,54,911722.0,164701,approved,0,0,0,11,3,0.0,0,4,False
934142,0.5645161290322581,"Liar, Liar....Junior's pants on fire? Just like the rest....likely worse as residence at 24 Sussex progresses day by long day in terms of keeping  promises made prior to election to office! Absolutely disgusting that a CDN gov't would renege on a key platform for the sake of ???????? Expediency??????  And Voters keep falling for it every 4 years!!!",0.0161290322580645,0.0,0.0,0.5645161290322581,0.0161290322580645,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-01 18:58:44.308099+00,54,,165520,approved,0,0,0,2,3,0.0,0,62,True
6252203,0.0,and she TEACHES this stuff to others ...,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-10-30 17:09:47.922011+00,54,6249338.0,394843,approved,0,0,0,0,0,0.0,4,6,False
4999894,0.0,Would he visit his childhood's  lands in a spiritual journey once he recovers?,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-13 22:34:23.051542+00,54,,319032,approved,1,0,0,1,1,0.0,0,4,False
975175,0.0,"I find the author unnecessarily brave. This should stay a private matter, not mine or your business.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-10 01:15:23.890715+00,54,,167220,approved,1,0,0,1,1,0.0,0,4,False
5344972,0.4,"The Americans are smart enough to know that this is nothing more than a vote-buying exercise to support Clark. 

What a time to have such a weak federal government.",0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-02 13:04:35.815619+00,54,,339792,approved,0,0,0,0,0,0.0,4,10,False
5303582,0.1666666666666666,They got tired of waiting for those coal mining jobs.,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-25 18:37:12.763712+00,102,,337205,approved,0,0,0,1,0,0.0,0,6,False
355100,0.8166666666666667,"What is the point in asking me moronic questions, troll?",0.0333333333333333,0.15,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-18 03:29:29.112225+00,13,355092.0,139058,approved,0,0,0,0,0,0.0166666666666666,0,60,True
497621,0.2714285714285714,"That's puerile. Go to any shooting range or take professional training. Hell, watch any modern movie or TV show, that is what you will see.

That you are seemingly ignorant of what modern shooting technique looks like doesn't help your argument.",0.0,0.1285714285714285,0.0142857142857142,0.1714285714285714,0.0285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-29 19:35:33.837687+00,21,497564.0,147074,approved,0,0,0,0,0,0.0,0,70,False
5221882,0.0,Looking forward to pumping jams on the deck at 49th tonight!,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-06 01:03:40.746334+00,21,,332174,approved,0,0,0,0,0,0.0,0,4,False
5613159,0.8,"It may have begun as a slur, but I think the Obama administration just ignored the Republican trolls and owned it.",0.0,0.0,0.2,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-18 14:47:24.965529+00,54,5612552.0,356574,rejected,0,0,0,0,0,0.0,0,10,True
5483808,0.5,"The question I have for BLM is: why aren't you hijacking and staging a sit-in at Toronto's Caribbean Festival Parade in August to highlight your message and agenda? It would seem like you would have a far more receptive and understanding audience there.
But no. BLM is blatantly using Pride because it is a bigger, broader, more popular and better-attended event. BLM absolutely does not care at all about the gay community; if so, they would be highlighting the homophobia and anti-gay violence in Caribbean and African counties, where gays have absolutely no rights at all.
The police absolutely must be allowed to march in next year's Pride parade. And BLM, by having violated the rules on parade participation on Sunday, must be banned.",0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-27 12:10:38.509163+00,54,,348819,approved,0,0,0,8,0,0.0,4,10,False
441532,0.7,"We just have to admit, we got two total losers trying to be the President of our great nation. We are nation of lions....led by dodo birds.

Take Trump....in almost any other elections he would be so far behind that white flags would be coming up all over the nation. But in 2016, as bad as Trump sounded, he still got a working chance to win because his opponent, Hillary Clinton is just as screwed up as Trump. If we were to elect one of those two based on what is best for our nation, no one would really vote. I'll vote for ""Snoopy for President"" myself. 

Are we seeing the end of days for our nation?? Is this it?? After 240 years, the great experiment called the United States of America crumbles beneath political ineptness and stupidity?? Neither Trump or Clinton are the solution and anyone who argue for one of them got their heads in the sands of hallucinogenic dramedy.",0.0,0.2,0.0,0.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-21 19:08:06.366945+00,21,,144175,approved,0,0,0,1,0,0.0,0,10,True
724949,0.7,"""...the country that gave him the world..""  And, President Barack OBAMA did not earn his way?  
Did this country give me the world?  NO.  I'm still working.  Give me a  break you frikkin white cracker.  Go support tRump and his mistresses, including Putin.  Go buy a frikkin clue.",0.0,0.0,0.5,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-18 04:32:19.201561+00,21,722023.0,157064,approved,0,0,0,1,0,0.0,0,10,True
1054720,0.0,"Great observations. I looked at the prices. Asked questions and found that it may not be as safe as made out to be. I do travel farther than the charge will take me. Being in traffic is not an option.
I keep reminding my wife, when in the parking lot walking, be careful of those electric cars. You can't hear them and in some models too many blind spots. Friends of mines got rid of their vehicle because of blind spots.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-28 05:03:07.897393+00,55,1052755.0,315339,approved,0,0,0,0,0,0.0,0,4,False
5545064,0.6,Some things should be mercilessly mocked and shamed.,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-07 12:12:33.593960+00,102,,352700,approved,32,0,3,128,8,0.0,4,10,True
5751038,0.575,"okie dokie,
Your insane! :)",0.0,0.0125,0.025,0.575,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-11 17:28:21.135430+00,55,5751010.0,365468,approved,3,0,0,0,0,0.0,0,80,True
5903273,0.8,"KJU is Mr. Evil, the devil himself.  He laughs with evil laughter all the time.",0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-09-05 22:03:47.350008+00,55,,374234,approved,1,0,0,0,0,0.0,4,5,True
690832,0.8775510204081632,Never got picked last in any athletic endeavor and played with those who did with respect and aiding their efforts unlike your lame snarky stupidity.,0.0,0.1020408163265306,0.0,0.8979591836734694,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-10 19:05:43.242140+00,21,690675.0,155779,approved,0,0,0,0,0,0.0,0,49,True
5487065,0.6973684210526315,More patently ridiculous untrue hyperbole.  Why bother? You know it's BS.,0.0394736842105263,0.1973684210526316,0.0,0.6578947368421053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-27 19:45:34.253091+00,21,5486998.0,348981,approved,0,0,0,0,0,0.0131578947368421,0,76,True
5778766,0.6266666666666667,"This is nuts, it as stupid as the old religious separation, language separation. There must be one school system where all students in Canada learn the same curriculum. Shut er down before a cent gets wasted. If the Indians want to pay for it; as in private schools they will have to get real work, as a taxpayer I will not support this kind of segregation in our society.",0.04,0.0933333333333333,0.2133333333333332,0.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-16 12:26:28.414185+00,54,,367118,approved,0,0,0,16,0,0.0133333333333333,0,75,True
5391186,0.0,"Local boys, did good.

They should have their moment of glory.

Waianae could use all of the recognition.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-06-10 13:40:27.574292+00,55,,342829,approved,0,0,0,5,0,0.0,10,4,False
741934,0.6,"Trudeau is just a pretty boy figure head for the same old corrupt Liberal party. I really don't think he has any control or clue as to what goes on with the fund raising  their machine. He is a 50,000 ft. guy to important to get bogged down with petty and grubby details.",0.0,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-22 12:36:29.123718+00,54,,157976,approved,1,0,1,17,3,0.0,0,10,True
6045354,0.8529411764705882,What a stupid comment. You must hate laws,0.0147058823529411,0.1911764705882352,0.0147058823529411,0.8235294117647058,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-28 21:44:09.455953+00,102,6044995.0,383184,approved,1,0,0,10,0,0.0,0,68,True
5771501,0.6,"There was a legal gathering permit on the side of conservatives. They came prepared to defend themselves anything wrong with that? Mean while the leftist, liberal, snowflakes and wimps of dumocrats came to disrupt this gathering fully  armed. While the dumocrat mayor and governor hid and told the law to stand down. WHO INCITED A RIOT? SEEMS THE SOCIALIST, COMMUNIST, LIBERAL SNOWFLAKES AND WIMP DUMOCRATS DID THIS. If they would have left it alone no one would have been hurt or dead. THANKS TO THE LIBERAL LIARS OBOMME, HITLARY, PELOSI AND MORE THEY ARE TEARING THIS COUNTRY APART. They wanted change and it will happen in another war in the United States.",0.0,0.0,0.4,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-15 13:46:54.526757+00,105,,366703,approved,0,0,0,0,0,0.0,0,10,True
5544230,0.75,Do they really think that's enough?   Pay back da money you filthy rotten scumbags .....,0.0588235294117647,0.1470588235294117,0.0735294117647058,0.7352941176470589,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-07 05:41:28.145140+00,100,,352526,approved,0,0,0,6,0,0.0,0,68,True
947701,0.0,"While Trump may not be able to cut existing grants, he could keep the cities out of new ones. He could direct that all new infrastructure money be spent outside of cities that oppose him.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-02-04 02:46:23.876203+00,54,,166115,approved,0,0,3,4,3,0.0,4,4,False
365610,0.84375,Stupid is as stupid does. I sure hope Governor Inslee isn't stupid.,0.0625,0.171875,0.0,0.84375,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-06-26 20:21:30.423417+00,13,,139992,approved,0,0,0,0,0,0.0,4,64,True
5746049,0.8,"Cello, Would you be able to negotiate a successful compromise with the Korean dictator?  I'll give you my vote if you have the answers.  ""Two spoiled lunatics"" should be no match for you, right?",0.0,0.0,0.0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-10 19:03:24.553001+00,55,5745414.0,365067,approved,8,0,4,1,2,0.0,0,5,True
5163760,0.0,"Conservatives are busy working , paying taxes , and taking care of their families . They don't play the fool and go out and protest everything they don't like. They don't throw rocks , organize letter to the editor write ins to create the illusion everyone agree's with them when they don't.  They stick to themselves and leave everyone alone.  America's greatest enemy isn't Russia , it's not China or North Korea . Not ISIS either . America's greatest enemy is American liberals. They are working to destroy our country , it's morals , and traditions from within. They want to divide us based on color and how much money we earn.  They want to get support by taking money from those who have earned it and give to those who have not.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-22 04:51:29.258781+00,21,5162494.0,328434,approved,0,0,0,0,0,0.0,0,4,False
348937,0.6527777777777778,"Looks like he showed how he felt about equality, freedom and America as a whole. Nobody could see this coming with clash of religion, cultures and basic beliefs. Fanatics are brain-dead zombies spouting garbage drilled into their heads from morons with no forward thinking capacity. Drones!",0.0833333333333333,0.1388888888888889,0.0555555555555555,0.6388888888888888,0.0138888888888888,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-13 19:42:27.105763+00,21,,138650,approved,0,0,0,1,0,0.0,0,72,True
5348279,0.8142857142857142,"ignorant check, china is free to keep increasing emmisions for about 15 more years with no costs to them !!,, india as well has NO cARBON taxation thus not punishing its economy,,  Canada is an ignorant alt left place of stupidity taxing our economy down the toilet",0.0285714285714285,0.0571428571428571,0.3285714285714285,0.7714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-02 21:44:46.304791+00,54,5347127.0,340109,rejected,0,0,0,0,0,0.0,0,70,True
503213,0.7222222222222222,You're absolutely crazy. Go back under your rock.,0.0,0.0,0.0,0.6851851851851852,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-03 15:20:28.932521+00,21,502822.0,147414,rejected,0,0,0,0,0,0.0,0,54,True
451870,0.0,Since when is it government's job to cultivate sustainable industries?What ever happened to private enterprise? The problem with government involvement is that the first thing they want to do is repeal the laws of economics. Maybe the real problem is foisting economic development on government and stifling private initiative. If you want a sustainable industrty for your childrens' future ... take the initiative and start a sustainable industry.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-29 00:50:13.739282+00,21,451522.0,144737,approved,0,0,0,1,0,0.0,0,4,False
5134894,0.825,"""cannot be polite...""
""cesspool of liberals""
""act like the idiots""
How polite. How eloquent.",0.0,0.25,0.35,0.7875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-15 00:12:08.308881+00,13,5133068.0,326880,approved,0,0,0,1,0,0.0,0,80,True
5182805,0.0,"I find it amusing that Trump's far right supporters who oppose the strike think it was not Assad. Websites like, Zerohedge and BReitbart, and conservatives like Ann Coulter and Laura Ingraham are opposed to the strike or any intervention in Syria which they say takes Trump from America First to ""World first"". They do not feel there is evidence to support Assad as the instigator.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-26 20:22:07.230546+00,55,,329868,approved,0,0,0,0,0,0.0,0,4,False
5303520,0.0,"Going by your posts, you seem to be a bit of an expert in ""how hate works"".

""Sad!""",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-25 18:26:28.370090+00,54,5303036.0,337466,approved,0,1,0,1,0,0.0,0,4,False
763898,0.0,I fail to see the relevance - some of the most highly educated members of our society are church leaders.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-12-28 21:47:07.616059+00,54,763644.0,158865,approved,0,0,0,3,2,0.0,0,4,False
6118306,0.5942028985507246,"You appear very ignorant of what really goes on in the world today.  I am not saying that The US is the worlds slave masters but are you aware at all of all the sex trafficking  going on in the country? This is a form of slavery.

And why do I sound like a troll?  That describes you a lot better I think sincwe you really make such weak responses.",0.0144927536231884,0.0289855072463768,0.0434782608695652,0.5652173913043478,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-10 15:51:43.368672+00,55,6116466.0,386991,approved,0,0,0,0,0,0.1159420289855072,0,69,True
5969128,0.2,"What about an apology to the family of the man who's name you just drug through the mud. His CHILDREN do not need to see this outrageous slander! I ask you to please rethink your response to a obvious heated discussion and do not throw out innocent names. Especially those of the dead! Our family still grieves the tragic loss of our dear brother. Please, delete his name from this.",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-17 15:37:53.273453+00,43,5968178.0,378335,approved,0,0,0,0,0,0.0,0,5,False
4999693,0.7966101694915254,No it is not . Why don't you find out what it is all about instead of asking  dumb questions;or do you prefer the comfort of your ignorance.,0.0,0.1186440677966101,0.0,0.7288135593220338,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-13 21:47:04.671304+00,54,4998201.0,319001,rejected,0,0,0,0,0,0.0,0,59,True
5994648,0.0,""" In the 2003-12 period, starvation rates for nestlings were five times higher than they were during Divoky's first decade ""
So what are they now? The same, better or worse?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-21 18:41:27.817904+00,21,,380455,approved,0,0,0,0,0,0.0,0,4,False
5425346,0.0,"James Green, So you admit that different methods are being used.  It's your conclusion that current methods are less harmful to human health or to the environment.  A government agency should decide that.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-16 05:54:46.468778+00,22,5425091.0,344499,approved,0,0,0,0,1,0.0,0,4,False
5832482,0.6,"Look, Federal Government, we get it that the Europeans were inclined to being jerks to the First Peoples. We know that. But you know something? You've basically come close to saying that the Euro-Canadians that the majority of us are should be unwelcome in Canada. We are a multicultural country, and that means white people are just as welcome as black, brown, indigenous or Asian individuals. Okay? It's in the past, of course it's painful, but it's in the past.

We live in a world with a history dotted by war and invasion. Of course it was crappy what happened, but we need to stop trying to change history. Let's just not repeat it.",0.0,0.3,0.2,0.5,0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,2017-08-24 17:07:34.288873+00,54,,370106,approved,0,0,0,6,0,0.0,4,10,True
5671003,1.0,I'm a lifelong Liberal. Always thought Bob Rae was far superior to the garbage ultimately put in front of the fanboys.,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-07-27 19:21:11.079302+00,54,5670513.0,359800,approved,0,0,0,1,1,0.0,0,4,True
1033977,0.0,"It's the 21st century. All of this stuff is up for debate. The talk will probably end up on youtube, where it can be picked apart, and analyzed, and refuted where people believe it is necessary.

The whole thing about this article is that the speakers points are already known. He's not hiding them. Engage! Debate! Freedom of expression is the crucible where ideas are refined, embraced, or discarded.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-02-23 14:26:40.084155+00,54,1033946.0,314346,approved,0,1,0,5,1,0.0,0,4,False
568648,0.6,"There's no there there Andrea tying this mess to the Governor.  Parnell was driving this bus too.
 If the current Governor was corrupt the corrupt oil companies would be showering praise on him.  That ain`t happening. In fact it`s just the opposite.
 And darn Pfeffer and his buds, well they are still innocent until proven guilty in a court of law, which you are not.  We know you have it in for the Gov because you didn`t get that state job you sought,  or so I read here. That`s fine, with all the besmirching you do to him,,..just so folks know,",0.0,0.4,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-11-01 23:08:52.479447+00,21,568238.0,150159,approved,0,0,0,1,0,0.0,0,10,True
819467,0.0,"Oh boy , a redesigned Camry I can't wait. LOL.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-10 18:11:32.614401+00,54,,161051,approved,3,0,0,0,1,0.0,0,4,False
5781610,0.6,"he's just like gabarge, got to bring religion into it, who cares what you are shetz",0.0,0.0,0.1,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-16 17:56:19.598904+00,55,5776150.0,366950,rejected,0,0,0,0,0,0.0,0,10,True
5826962,0.6625,"Yes Pocho, and the average Democrat doesn't realize that their party has been hijacked by ultra-Liberal Socialists.  That's why they can't understand how they lost the last election.  The elitists ultra-Liberals believed that the little guy is stupid and will follow them in lock step.  The little guy is NOT as stupid as they believe. The little guy Democrat is now wondering who to follow.",0.0375,0.1,0.05,0.65,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-23 19:38:01.311836+00,55,5824920.0,369559,approved,0,0,0,1,0,0.0,0,80,True
5286156,0.0,"Interesting ! Sorry to hear of a small business owner getting hit. Small businesses are a rarity in today's world.
 I hope there was adequate insurance to help get the Gallery going again.
In Juneau there was a ""smash and grab"" at a jewelry store and over $100,000. of gold rings were taken. Perhaps the drug problem has something to do with it ?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-05-22 01:43:56.049067+00,21,,335793,approved,0,0,0,0,0,0.0,0,4,False
5466598,0.0,"Americans have forgotten what ""insurance"" means. We buy car insurance to protect against the catastrophic. We don't expect it to pay for our oil changes.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-06-23 18:37:35.710306+00,55,,347787,approved,0,0,0,3,0,0.0,0,4,False
507123,0.0,"Hmm, that is odd, Rule and Raven! I just looked at your account, and see 32 total comments (likely, it includes this one). None were rejected, but 2 were deleted by you. So you should see a total of 30 comments across various articles. Note that in the ""Activity"" tab, you can change the dropdown under ""Comments"" from ""Site-wide"" to ""This article."" 

I hope this is helpful information! As far as I can tell, all of your comments (apart from those you've deleted yourself) should appear.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2016-10-04 22:45:10.638128+00,53,507088.0,147539,approved,0,0,0,0,0,0.0,0,4,False
753046,0.9054054054054052,"What a load  of crap. I would compare Trump's locker room to talk to Bill Clinton's actual actions. You people 9The main street Media) are just sore losers. Maybe, Trump was behind JFK's assignation too. You are pathetic losers!!!!!!  Trump Trump Trump Baby",0.081081081081081,0.6351351351351351,0.054054054054054,0.8513513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-25 01:36:01.377875+00,54,,158443,approved,0,0,0,2,0,0.0135135135135135,4,74,True
5719893,0.8545454545454545,Vile and disgusting. Pathetic.,0.0181818181818181,0.0727272727272727,0.0,0.8727272727272726,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-08-05 18:14:03.231080+00,54,5719110.0,363293,approved,0,0,0,7,0,0.0181818181818181,0,55,True
